country,year,commodity_group,commodity_group_label,flow,metric,unit,total_import_value,nordic_core_import_value,nordic_core_share,nordic_extended_import_value,nordic_extended_share,nordic_core_partner_codes,nordic_extended_partner_codes,source_name,dataset_or_table_id,source_raw_file,status,notes
FI,2021,meat,Meat and meat preparations,imports,Import value,1000 EUR,178770,26026,0.145584,26026,0.145584,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2021,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,2300687,586949,0.255119,587286,0.255265,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,141278,16385,0.115977,16385,0.115977,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,445489,149655,0.335934,149655,0.335934,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,fats_oils,Fats and oils,imports,Import value,1000 EUR,771179,51454,0.066721,51454,0.066721,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,643702,514329,0.799017,514789,0.799732,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,769492,49025,0.063711,49025,0.063711,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,meat,Meat and meat preparations,imports,Import value,1000 EUR,242728,34339,0.141471,34339,0.141471,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2022,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,3013868,815187,0.270479,815647,0.270631,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,67385,4130,0.06129,4130,0.06129,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,463328,145108,0.313186,145108,0.313186,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,fats_oils,Fats and oils,imports,Import value,1000 EUR,606459,48106,0.079323,48106,0.079323,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,559044,428630,0.76672,429165,0.767677,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,757717,37466,0.049446,37466,0.049446,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,meat,Meat and meat preparations,imports,Import value,1000 EUR,230851,27470,0.118995,27470,0.118995,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2023,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,2684784,690910,0.257343,691445,0.257542,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,cereals,Cereals and cereal preparations,imports,Import value,1000 EUR,64474,5767,0.089447,5767,0.089447,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,dairy_eggs,Dairy products and eggs,imports,Import value,1000 EUR,460772,149161,0.32372,149161,0.32372,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,fats_oils,Fats and oils,imports,Import value,1000 EUR,429844,46880,0.109063,46880,0.109063,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,fish_seafood,Fish and seafood,imports,Import value,1000 EUR,559918,424261,0.75772,425034,0.7591,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,fruit_veg,Fruit and vegetables,imports,Import value,1000 EUR,783914,32369,0.041292,32369,0.041292,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,meat,Meat and meat preparations,imports,Import value,1000 EUR,228793,25246,0.110344,25246,0.110344,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
FI,2024,selected_food_basket,Selected food basket,imports,Import value,1000 EUR,2527715,683684,0.270475,684457,0.270781,DK;IS;NO;SE,DK;FO;GL;IS;NO;SE,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,research/data/nordic/trade-groups/raw-json/fi-food-group-imports-by-partner-monthly.json,partner_refetch,"Refetched from Luke agri-food foreign trade with Nordic partner countries and AA total in per-partner chunks; use shares, not cross-country values."
IS,2015,cereals,Cereals and cereal preparations,imports,Import cif value,Statistics Iceland source units,10011.1,2755.3,0.275225,2755.3,0.275225,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2015,dairy_eggs,Dairy products and eggs,imports,Import cif value,Statistics Iceland source units,669.4,146.3,0.218554,146.3,0.218554,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2015,fats_oils,Fats and oils,imports,Import cif value,Statistics Iceland source units,5122.1,653.6,0.127604,653.9,0.127662,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2015,fish_seafood,Fish and seafood,imports,Import cif value,Statistics Iceland source units,18405.6,2362,0.128331,5407.9,0.293818,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2015,fruit_veg,Fruit and vegetables,imports,Import cif value,Statistics Iceland source units,13815.2,760,0.055012,760,0.055012,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2015,meat,Meat and meat preparations,imports,Import cif value,Statistics Iceland source units,2291.4,503,0.219516,503,0.219516,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2015,selected_food_basket,Selected food basket,imports,Import cif value,Statistics Iceland source units,50314.8,7180.2,0.142706,10226.4,0.203248,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2016,cereals,Cereals and cereal preparations,imports,Import cif value,Statistics Iceland source units,9354.8,2546.4,0.272203,2546.6,0.272224,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2016,dairy_eggs,Dairy products and eggs,imports,Import cif value,Statistics Iceland source units,750.2,176.9,0.235804,176.9,0.235804,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2016,fats_oils,Fats and oils,imports,Import cif value,Statistics Iceland source units,4302.7,524.3,0.121854,550.1,0.12785,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2016,fish_seafood,Fish and seafood,imports,Import cif value,Statistics Iceland source units,11001.6,2042.8,0.185682,4067.9,0.369755,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2016,fruit_veg,Fruit and vegetables,imports,Import cif value,Statistics Iceland source units,13942.1,817.8,0.058657,817.8,0.058657,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
IS,2016,meat,Meat and meat preparations,imports,Import cif value,Statistics Iceland source units,2424.7,612.6,0.25265,612.6,0.25265,DK;FI;NO;SE,AX;DK;FI;FO;GL;NO;SE,Statistics Iceland imports by SITC and countries,UTA06201.px,research/data/nordic/trade-groups/raw-json/is-food-group-imports-monthly.json,partial_is_only_from_existing_raw,Derived from existing Iceland raw JSON-stat response with partner-country dimension; use as partial evidence until all-country partner pulls are built.
