theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-09,monthly,imports,Import value,1000 EUR,52578.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-09,monthly,imports,Import value,1000 EUR,17221.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-10,monthly,imports,Import value,1000 EUR,3902.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-10,monthly,imports,Import value,1000 EUR,32410.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-10,monthly,imports,Import value,1000 EUR,29327.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-10,monthly,imports,Import value,1000 EUR,39670.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-10,monthly,imports,Import value,1000 EUR,63983.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-10,monthly,imports,Import value,1000 EUR,17861.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-11,monthly,imports,Import value,1000 EUR,3645.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-11,monthly,imports,Import value,1000 EUR,31447.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-11,monthly,imports,Import value,1000 EUR,24037.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-11,monthly,imports,Import value,1000 EUR,42917.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-11,monthly,imports,Import value,1000 EUR,61734.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-11,monthly,imports,Import value,1000 EUR,17573.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-12,monthly,imports,Import value,1000 EUR,4989.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-12,monthly,imports,Import value,1000 EUR,30611.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-12,monthly,imports,Import value,1000 EUR,28135.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-12,monthly,imports,Import value,1000 EUR,46042.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-12,monthly,imports,Import value,1000 EUR,59769.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2019-12,monthly,imports,Import value,1000 EUR,16689.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-01,monthly,imports,Import value,1000 EUR,2287.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-01,monthly,imports,Import value,1000 EUR,30055.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-01,monthly,imports,Import value,1000 EUR,31267.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-01,monthly,imports,Import value,1000 EUR,42573.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-01,monthly,imports,Import value,1000 EUR,68841.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-01,monthly,imports,Import value,1000 EUR,16246.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-02,monthly,imports,Import value,1000 EUR,3302.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-02,monthly,imports,Import value,1000 EUR,28347.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
